1356288301,259.620147705,203.879547119,171.341094971,0.785299360752,1.00000004581e-18,254.64263916,0.414505064487,50.0328674316,222.628417969,148.918609619,158.593505859,0.668911039829,1.00000004581e-18,254.587310791,0.874467849731,51.0115509033,37.5455741882,22.1114768982,0.73602104187,1.00000004581e-18,254.669769287,0.200304701924,42.9738349915,17.4153728485,-9.36388969421,-0.405255258083,1.00000004581e-18,254.670837402,0.168742671609,671454.8125,639442.6875,61349.234375,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288301,254.473190308,203.668502808,171.123123169,0.800353467464,1.00000004581e-18,254.624069214,0.406338214874,50.0320167542,216.473388672,148.77015686,158.408004761,0.687244534492,1.00000004581e-18,254.569778442,0.850349903107,50.9842453003,37.513092041,22.0865154266,0.735778093338,1.00000004581e-18,254.649047852,0.200213775039,42.8965950012,17.3852577209,-9.37139892578,-0.405282944441,1.00000004581e-18,254.65335083,0.168450936675,671454.875,639442.75,61349.28125,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288303,254.572784424,203.608596802,170.953384399,0.799805045128,1.00000004581e-18,254.605789185,0.406435519457,50.0352325439,216.521972656,148.652359009,158.281402588,0.686546266079,1.00000004581e-18,254.549926758,0.850607097149,51.021156311,37.5459442139,22.0607032776,0.735889732838,1.00000004581e-18,254.631835938,0.20037227869,42.8620834351,17.4103069305,-9.38871955872,-0.406193673611,1.00000004581e-18,254.6355896,0.168327152729,671454.9375,639442.8125,61349.328125,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288303,254.598876953,203.514465332,171.696166992,0.79935336113,1.00000004581e-18,254.595901489,0.406430482864,50.037071228,216.569564819,148.545333862,158.173522949,0.685901224613,1.00000004581e-18,254.537963867,0.850834012032,50.9874038696,37.5377922058,22.084274292,0.736217021942,1.00000004581e-18,254.623397827,0.200246334076,42.8309783936,17.4313297272,-8.56162929535,-0.406979501247,1.00000004581e-18,254.626358032,0.168211102486,671455.0,639442.875,61349.3789062,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288304,254.598876953,203.514465332,171.696166992,0.79935336113,1.00000004581e-18,254.595901489,0.406430482864,50.037071228,216.569564819,148.545333862,158.173522949,0.685901224613,1.00000004581e-18,254.537963867,0.850834012032,50.9874038696,37.5377922058,22.084274292,0.736217021942,1.00000004581e-18,254.623397827,0.200246334076,42.8309783936,17.4313297272,-8.56162929535,-0.406979501247,1.00000004581e-18,254.626358032,0.168211102486,671455.0,639442.875,61349.3789062,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288304,254.594726562,203.396011353,172.620635986,0.79890114069,1.00000004581e-18,254.594528198,0.406499624252,50.0370483398,216.564544678,148.416122437,158.010757446,0.685320496559,1.00000004581e-18,254.537460327,0.850815951824,51.0343399048,37.5558929443,23.1756801605,0.735894560814,1.00000004581e-18,254.620529175,0.200432941318,42.8407211304,17.4240055084,-8.56579875946,-0.406715989113,1.00000004581e-18,254.625549316,0.168249890208,671455.0625,639442.875,61349.4257812,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288305,254.594726562,203.396011353,172.620635986,0.79890114069,1.00000004581e-18,254.594528198,0.406499624252,50.0370483398,216.564544678,148.416122437,158.010757446,0.685320496559,1.00000004581e-18,254.537460327,0.850815951824,51.0343399048,37.5558929443,23.1756801605,0.735894560814,1.00000004581e-18,254.620529175,0.200432941318,42.8407211304,17.4240055084,-8.56579875946,-0.406715989113,1.00000004581e-18,254.625549316,0.168249890208,671455.0625,639442.875,61349.4257812,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288306,254.566070557,203.29864502,171.618286133,0.798608541489,1.00000004581e-18,254.610671997,0.406444370747,50.0377388,216.573913574,148.346328735,157.872070312,0.684968650341,1.00000004581e-18,254.553527832,0.85079908371,51.02759552,37.5573577881,23.1292171478,0.736020505428,1.00000004581e-18,254.63458252,0.200395390391,42.815486908,17.394947052,-9.38299751282,-0.406277000904,1.00000004581e-18,254.64390564,0.168138667941,671455.125,639442.9375,61349.4726562,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288306,254.566070557,203.29864502,171.618286133,0.798608541489,1.00000004581e-18,254.610671997,0.406444370747,50.0377388,216.573913574,148.346328735,157.872070312,0.684968650341,1.00000004581e-18,254.553527832,0.85079908371,51.02759552,37.5573577881,23.1292171478,0.736020505428,1.00000004581e-18,254.63458252,0.200395390391,42.815486908,17.394947052,-9.38299751282,-0.406277000904,1.00000004581e-18,254.64390564,0.168138667941,671455.125,639442.9375,61349.4726562,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356288307,254.51663208,203.202789307,170.423599243,0.798387050629,1.00000004581e-18,254.630859375,0.406424403191,50.0378112793,216.592102051,148.272399902,157.792724609,0.684569716454,1.00000004581e-18,254.571044922,0.850812017918,50.9832649231,37.5164833069,21.9946517944,0.735858798027,1.00000004581e-18,254.653823853,0.200206175447,42.8491134644,17.4139060974,-9.36378765106,-0.406400620937,1.00000004581e-18,254.667694092,0.168255001307,671455.1875,639443.0,61349.5195312,-13423.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
